date,country,category,raw_value,tone,article_count
2025-05-24,Ukraine,crisis,82.8,-7.9,155.5
2025-05-24,Ukraine,negativity,78.9,-7.2,153.0
2025-05-25,Ukraine,protest,75.4,-7.4,135.6
2025-05-25,Ukraine,crisis,83.0,-7.1,143.3
2025-05-25,Ukraine,negativity,78.6,-6.7,144.3
2025-05-26,Ukraine,protest,77.0,-6.9,145.3
2025-05-26,Ukraine,crisis,81.2,-6.9,157.7
2025-05-26,Ukraine,negativity,78.3,-6.6,148.9
2025-05-27,Ukraine,protest,74.8,-6.3,144.3
2025-05-27,Ukraine,crisis,83.6,-8.0,158.9
2025-05-27,Ukraine,negativity,80.2,-7.3,149.4
2025-05-28,Ukraine,protest,77.3,-7.1,142.4
2025-05-28,Ukraine,crisis,85.7,-8.0,152.8
2025-05-28,Ukraine,negativity,83.7,-7.6,145.8
2025-05-29,Ukraine,protest,76.7,-7.4,137.7
2025-05-29,Ukraine,crisis,86.5,-7.8,157.1
2025-05-29,Ukraine,negativity,81.7,-6.9,157.6
2025-05-30,Ukraine,protest,78.2,-7.6,144.8
2025-05-30,Ukraine,crisis,82.9,-8.0,142.5
2025-05-30,Ukraine,negativity,79.2,-6.8,139.5
2025-05-31,Ukraine,protest,74.1,-6.9,130.9
2025-05-31,Ukraine,crisis,81.2,-7.7,146.3
2025-05-31,Ukraine,negativity,80.1,-7.3,148.1
2025-06-01,Ukraine,protest,71.1,-6.4,134.0
2025-06-01,Ukraine,crisis,81.3,-6.9,139.3
2025-06-01,Ukraine,negativity,79.6,-7.7,146.3
2025-06-02,Ukraine,protest,73.3,-6.4,126.6
2025-06-02,Ukraine,crisis,80.1,-7.3,140.6
2025-06-02,Ukraine,negativity,75.6,-7.4,146.8
2025-06-03,Ukraine,protest,76.2,-6.4,144.5
2025-06-03,Ukraine,crisis,82.6,-7.2,152.5
2025-06-03,Ukraine,negativity,78.5,-6.5,148.0
2025-06-04,Ukraine,protest,77.3,-6.6,141.6
2025-06-04,Ukraine,crisis,84.8,-8.0,142.3
2025-06-04,Ukraine,negativity,81.2,-8.0,147.2
2025-06-05,Ukraine,protest,74.0,-6.5,135.8
2025-06-05,Ukraine,crisis,82.4,-8.0,149.2
2025-06-05,Ukraine,negativity,81.4,-7.9,139.8
2025-06-06,Ukraine,protest,72.6,-6.1,136.1
2025-06-06,Ukraine,crisis,83.1,-7.6,149.8
2025-06-06,Ukraine,negativity,76.6,-7.3,135.2
2025-06-07,Ukraine,protest,74.1,-6.5,126.2
2025-06-07,Ukraine,crisis,80.0,-6.8,147.5
2025-06-07,Ukraine,negativity,76.5,-7.1,139.4
2025-06-08,Ukraine,protest,69.6,-6.0,136.2
2025-06-08,Ukraine,crisis,80.3,-7.6,140.1
2025-06-08,Ukraine,negativity,75.3,-6.4,129.7
2025-06-09,Ukraine,protest,73.6,-6.7,140.5
2025-06-09,Ukraine,crisis,79.3,-7.7,154.8
2025-06-09,Ukraine,negativity,73.6,-7.1,127.9
2025-06-10,Ukraine,protest,74.9,-6.6,142.6
2025-06-10,Ukraine,crisis,79.5,-6.6,146.3
2025-06-10,Ukraine,negativity,79.2,-7.1,143.7
2025-06-11,Ukraine,protest,72.1,-5.9,135.9
2025-06-11,Ukraine,crisis,84.2,-7.7,147.9
2025-06-11,Ukraine,negativity,78.5,-7.7,152.3
2025-06-12,Ukraine,protest,73.9,-6.3,136.0
2025-06-12,Ukraine,crisis,84.3,-8.3,157.5
2025-06-12,Ukraine,negativity,79.5,-7.8,134.8
2025-06-13,Ukraine,protest,72.4,-6.7,142.7
2025-06-13,Ukraine,crisis,81.4,-7.5,145.5
2025-06-13,Ukraine,negativity,75.5,-7.2,132.6
2025-06-14,Ukraine,protest,70.6,-6.5,140.5
2025-06-14,Ukraine,crisis,80.1,-6.7,154.7
2025-06-14,Ukraine,negativity,77.0,-7.3,151.1
2025-06-15,Ukraine,protest,68.2,-6.1,133.1
2025-06-15,Ukraine,crisis,75.4,-7.0,128.3
2025-06-15,Ukraine,negativity,71.5,-7.2,133.8
2025-06-16,Ukraine,protest,70.6,-6.4,122.2
2025-06-16,Ukraine,crisis,78.6,-7.4,147.9
2025-06-16,Ukraine,negativity,74.4,-6.6,143.5
2025-06-17,Ukraine,protest,69.2,-6.6,136.5
2025-06-17,Ukraine,crisis,80.4,-6.8,143.5
2025-06-17,Ukraine,negativity,73.0,-7.2,129.6
2025-06-18,Ukraine,protest,72.0,-6.1,122.8
2025-06-18,Ukraine,crisis,80.9,-7.6,146.7
2025-06-18,Ukraine,negativity,76.6,-6.6,147.9
2025-06-19,Ukraine,protest,72.7,-6.8,141.3
2025-06-19,Ukraine,crisis,81.0,-7.2,157.1
2025-06-19,Ukraine,negativity,76.8,-7.2,138.0
2025-06-20,Ukraine,protest,72.2,-7.2,140.8
2025-06-20,Ukraine,crisis,79.2,-6.9,154.4
2025-06-20,Ukraine,negativity,75.0,-6.7,136.6
2025-06-21,Ukraine,protest,71.4,-7.1,127.7
2025-06-21,Ukraine,crisis,77.5,-7.3,135.6
2025-06-21,Ukraine,negativity,75.3,-6.4,140.6
2025-06-22,Ukraine,protest,68.8,-6.3,122.6
2025-06-22,Ukraine,crisis,73.9,-6.2,124.8
2025-06-22,Ukraine,negativity,72.0,-6.1,139.7
2025-06-23,Ukraine,protest,67.2,-6.6,125.2
2025-06-23,Ukraine,crisis,74.3,-6.6,139.5
2025-06-23,Ukraine,negativity,73.1,-6.2,137.8
2025-06-24,Ukraine,protest,71.8,-5.8,132.1
2025-06-24,Ukraine,crisis,76.7,-6.6,146.4
2025-06-24,Ukraine,negativity,73.1,-6.4,124.4
2025-06-25,Ukraine,protest,69.2,-6.5,127.5
2025-06-25,Ukraine,crisis,81.7,-7.7,146.7
2025-06-25,Ukraine,negativity,73.5,-7.0,127.5
2025-06-26,Ukraine,protest,70.0,-6.5,125.4
2025-06-26,Ukraine,crisis,80.3,-7.0,140.7
2025-06-26,Ukraine,negativity,77.1,-6.5,140.8
2025-06-27,Ukraine,protest,70.8,-6.3,140.8
2025-06-27,Ukraine,crisis,80.6,-7.2,147.7
2025-06-27,Ukraine,negativity,76.7,-7.1,133.3
2025-06-28,Ukraine,protest,70.6,-6.9,120.5
2025-06-28,Ukraine,crisis,76.4,-6.8,132.6
2025-06-28,Ukraine,negativity,70.6,-6.4,129.3
2025-06-29,Ukraine,protest,66.1,-6.2,129.5
2025-06-29,Ukraine,crisis,76.7,-6.5,133.7
2025-06-29,Ukraine,negativity,71.9,-6.3,129.3
2025-06-30,Ukraine,protest,69.2,-6.8,121.7
2025-06-30,Ukraine,crisis,76.5,-7.2,139.7
2025-06-30,Ukraine,negativity,71.3,-6.1,131.6
2025-07-01,Ukraine,protest,71.3,-6.9,131.4
2025-07-01,Ukraine,crisis,79.2,-6.9,137.1
2025-07-01,Ukraine,negativity,72.2,-6.8,137.9
2025-07-02,Ukraine,protest,69.2,-5.9,121.9
2025-07-02,Ukraine,crisis,78.8,-7.6,143.3
2025-07-02,Ukraine,negativity,73.6,-7.1,144.4
2025-07-03,Ukraine,protest,71.0,-6.1,138.6
2025-07-03,Ukraine,crisis,80.6,-7.7,139.4
2025-07-03,Ukraine,negativity,77.1,-6.5,143.2
2025-07-04,Ukraine,protest,71.9,-7.0,136.2
2025-07-04,Ukraine,crisis,76.5,-6.4,134.4
2025-07-04,Ukraine,negativity,76.7,-6.5,146.3
2025-07-05,Ukraine,protest,71.7,-6.4,128.1
2025-07-05,Ukraine,crisis,77.7,-7.6,142.4
2025-07-05,Ukraine,negativity,72.9,-6.7,134.1
2025-07-06,Ukraine,protest,68.5,-6.9,133.2
2025-07-06,Ukraine,crisis,76.1,-7.1,148.1
2025-07-06,Ukraine,negativity,74.5,-6.4,133.0
2025-07-07,Ukraine,protest,66.8,-6.5,125.5
2025-07-07,Ukraine,crisis,74.6,-6.3,131.4
2025-07-07,Ukraine,negativity,72.7,-6.3,130.9
2025-07-08,Ukraine,protest,71.6,-6.0,121.8
2025-07-08,Ukraine,crisis,78.8,-6.5,142.1
2025-07-08,Ukraine,negativity,73.6,-6.0,137.9
2025-07-09,Ukraine,protest,70.5,-5.7,131.0
2025-07-09,Ukraine,crisis,79.9,-7.8,145.0
2025-07-09,Ukraine,negativity,77.2,-6.7,147.7
2025-07-10,Ukraine,protest,74.1,-7.3,127.4
2025-07-10,Ukraine,crisis,78.3,-7.2,132.3
2025-07-10,Ukraine,negativity,75.4,-7.0,128.6
2025-07-11,Ukraine,protest,72.1,-6.7,136.8
2025-07-11,Ukraine,crisis,79.9,-7.1,134.2
2025-07-11,Ukraine,negativity,75.4,-6.7,135.9
2025-07-12,Ukraine,protest,69.9,-6.3,137.0
2025-07-12,Ukraine,crisis,79.7,-7.9,152.6
2025-07-12,Ukraine,negativity,76.4,-6.7,141.1
2025-07-13,Ukraine,protest,69.5,-6.2,117.2
2025-07-13,Ukraine,crisis,76.0,-6.7,146.3
2025-07-13,Ukraine,negativity,72.9,-7.1,131.9
2025-07-14,Ukraine,protest,71.6,-6.9,133.6
2025-07-14,Ukraine,crisis,78.3,-7.0,152.5
2025-07-14,Ukraine,negativity,73.5,-6.6,140.2
2025-07-15,Ukraine,protest,70.8,-5.8,124.8
2025-07-15,Ukraine,crisis,79.1,-7.3,145.9
2025-07-15,Ukraine,negativity,76.4,-7.2,130.4
2025-07-16,Ukraine,protest,71.7,-6.8,126.0
2025-07-16,Ukraine,crisis,82.4,-7.9,157.9
2025-07-16,Ukraine,negativity,76.7,-7.3,145.8
2025-07-17,Ukraine,protest,74.3,-6.1,146.7
2025-07-17,Ukraine,crisis,81.2,-7.2,146.4
2025-07-17,Ukraine,negativity,77.4,-7.5,147.9
2025-07-18,Ukraine,protest,74.3,-6.4,140.8
2025-07-18,Ukraine,crisis,81.0,-7.7,140.7
2025-07-18,Ukraine,negativity,78.6,-6.6,141.6
2025-07-19,Ukraine,protest,71.7,-6.1,123.6
2025-07-19,Ukraine,crisis,79.2,-6.6,135.7
2025-07-19,Ukraine,negativity,77.8,-6.6,151.2
2025-07-20,Ukraine,protest,73.5,-6.9,135.3
2025-07-20,Ukraine,crisis,81.6,-7.4,156.5
2025-07-20,Ukraine,negativity,75.9,-7.0,145.9
2025-07-21,Ukraine,protest,73.0,-6.2,138.7
2025-07-21,Ukraine,crisis,80.6,-7.7,150.1
2025-07-21,Ukraine,negativity,76.3,-7.6,128.8
2025-07-22,Ukraine,protest,73.7,-6.2,136.4
2025-07-22,Ukraine,crisis,80.9,-6.9,141.8
2025-07-22,Ukraine,negativity,77.6,-6.7,130.6
2025-07-23,Ukraine,protest,74.0,-6.6,140.6
2025-07-23,Ukraine,crisis,85.7,-8.2,160.7
2025-07-23,Ukraine,negativity,80.8,-7.8,136.4
2025-07-24,Ukraine,protest,76.5,-7.5,139.7
2025-07-24,Ukraine,crisis,82.3,-6.8,141.3
2025-07-24,Ukraine,negativity,80.5,-7.9,148.7
2025-07-25,Ukraine,protest,74.4,-6.2,136.2
2025-07-25,Ukraine,crisis,83.3,-8.0,145.7
2025-07-25,Ukraine,negativity,78.9,-7.3,142.0
2025-07-26,Ukraine,protest,73.9,-6.5,134.0
2025-07-26,Ukraine,crisis,83.1,-8.0,145.3
2025-07-26,Ukraine,negativity,78.5,-6.7,143.9
2025-07-27,Ukraine,protest,75.8,-7.1,148.7
2025-07-27,Ukraine,crisis,81.2,-6.7,154.7
2025-07-27,Ukraine,negativity,77.4,-7.7,142.9
2025-07-28,Ukraine,protest,75.7,-6.5,135.1
2025-07-28,Ukraine,crisis,84.1,-7.8,156.9
2025-07-28,Ukraine,negativity,77.6,-7.7,151.8
2025-07-29,Ukraine,protest,76.7,-6.6,139.6
2025-07-29,Ukraine,crisis,84.6,-8.0,150.9
2025-07-29,Ukraine,negativity,78.8,-7.0,153.0
2025-07-30,Ukraine,protest,77.0,-7.4,142.4
2025-07-30,Ukraine,crisis,85.1,-7.9,149.4
2025-07-30,Ukraine,negativity,83.7,-7.4,155.3
2025-07-31,Ukraine,protest,79.9,-7.8,151.7
2025-07-31,Ukraine,crisis,85.2,-8.0,162.4
2025-07-31,Ukraine,negativity,81.9,-7.2,146.4
2025-08-01,Ukraine,protest,78.3,-6.6,151.1
2025-08-01,Ukraine,crisis,86.7,-7.8,153.7
2025-08-01,Ukraine,negativity,82.5,-7.3,143.5
2025-08-02,Ukraine,protest,78.3,-7.0,152.1
2025-08-02,Ukraine,crisis,86.7,-8.0,148.8
2025-08-02,Ukraine,negativity,81.4,-8.1,138.2
2025-08-03,Ukraine,protest,74.1,-7.0,129.5
2025-08-03,Ukraine,crisis,85.6,-7.2,153.4
2025-08-03,Ukraine,negativity,81.3,-8.0,147.5
2025-08-04,Ukraine,protest,79.4,-7.1,135.4
2025-08-04,Ukraine,crisis,84.7,-7.7,145.8
2025-08-04,Ukraine,negativity,83.1,-8.0,148.5
2025-08-05,Ukraine,protest,79.5,-6.6,149.3
2025-08-05,Ukraine,crisis,89.4,-8.4,165.0
2025-08-05,Ukraine,negativity,82.1,-6.9,153.8
2025-08-06,Ukraine,protest,78.8,-7.0,142.6
2025-08-06,Ukraine,crisis,90.5,-8.9,153.0
2025-08-06,Ukraine,negativity,86.0,-7.4,150.3
2025-08-07,Ukraine,protest,81.0,-8.0,146.8
2025-08-07,Ukraine,crisis,91.2,-7.8,170.7
2025-08-07,Ukraine,negativity,87.6,-7.3,154.4
2025-08-08,Ukraine,protest,82.2,-7.4,152.0
2025-08-08,Ukraine,crisis,90.2,-8.7,166.7
2025-08-08,Ukraine,negativity,84.2,-8.3,156.5
2025-08-09,Ukraine,protest,81.9,-7.9,151.8
2025-08-09,Ukraine,crisis,90.4,-7.7,164.6
2025-08-09,Ukraine,negativity,83.5,-7.1,151.6
2025-08-10,Ukraine,protest,79.1,-7.2,147.0
2025-08-10,Ukraine,crisis,89.0,-8.0,169.7
2025-08-10,Ukraine,negativity,81.7,-7.6,152.4
2025-08-11,Ukraine,protest,82.2,-7.1,146.9
2025-08-11,Ukraine,crisis,87.8,-7.6,152.6
2025-08-11,Ukraine,negativity,82.9,-7.8,151.4
2025-08-12,Ukraine,protest,80.4,-7.4,149.5
2025-08-12,Ukraine,crisis,90.4,-8.7,169.0
2025-08-12,Ukraine,negativity,88.4,-8.7,166.7
2025-08-13,Ukraine,protest,83.0,-7.6,143.8
2025-08-13,Ukraine,crisis,93.6,-8.0,161.4
2025-08-13,Ukraine,negativity,89.8,-8.2,152.5
2025-08-14,Ukraine,protest,84.8,-8.1,150.7
2025-08-14,Ukraine,crisis,95.8,-9.2,179.2
2025-08-14,Ukraine,negativity,89.9,-8.6,163.2
2025-08-15,Ukraine,protest,85.2,-7.8,156.8
2025-08-15,Ukraine,crisis,91.4,-8.6,173.2
2025-08-15,Ukraine,negativity,86.1,-7.4,146.0
2025-08-16,Ukraine,protest,83.6,-7.0,141.2
2025-08-16,Ukraine,crisis,92.8,-8.6,170.7
2025-08-16,Ukraine,negativity,86.2,-8.3,158.1
2025-08-17,Ukraine,protest,81.9,-7.1,141.1
2025-08-17,Ukraine,crisis,89.5,-7.5,156.9
2025-08-17,Ukraine,negativity,87.6,-7.9,162.9
2025-08-18,Ukraine,protest,81.3,-7.1,141.8
2025-08-18,Ukraine,crisis,94.1,-8.8,177.4
2025-08-18,Ukraine,negativity,87.2,-7.5,149.3
2025-08-19,Ukraine,protest,85.0,-7.5,159.7
2025-08-19,Ukraine,crisis,94.8,-8.8,176.1
2025-08-19,Ukraine,negativity,90.8,-8.4,163.2
2025-08-20,Ukraine,protest,88.0,-7.6,149.1
2025-08-20,Ukraine,crisis,94.6,-8.3,167.3
2025-08-20,Ukraine,negativity,90.3,-8.5,160.2
2025-08-21,Ukraine,protest,86.7,-8.4,152.1
2025-08-21,Ukraine,crisis,97.8,-9.1,176.9
2025-08-21,Ukraine,negativity,89.7,-7.9,171.1
2025-08-22,Ukraine,protest,88.9,-8.0,149.2
2025-08-22,Ukraine,crisis,94.0,-8.5,161.4
2025-08-22,Ukraine,negativity,92.9,-9.1,159.5
2025-08-23,Ukraine,protest,87.6,-7.7,158.3
2025-08-23,Ukraine,crisis,94.1,-8.1,163.0
2025-08-23,Ukraine,negativity,92.3,-8.7,155.7
2025-08-24,Ukraine,protest,86.5,-7.5,163.2
2025-08-24,Ukraine,crisis,92.1,-8.4,167.0
2025-08-24,Ukraine,negativity,88.3,-7.5,163.2
2025-08-25,Ukraine,protest,85.9,-7.6,154.6
2025-08-25,Ukraine,crisis,96.0,-9.2,171.1
2025-08-25,Ukraine,negativity,89.3,-8.3,151.8
2025-08-26,Ukraine,protest,87.2,-8.3,145.5
2025-08-26,Ukraine,crisis,98.5,-9.3,174.9
2025-08-26,Ukraine,negativity,92.7,-9.0,168.5
2025-08-27,Ukraine,protest,88.4,-8.1,167.1
2025-08-27,Ukraine,crisis,99.0,-9.2,171.1
2025-08-27,Ukraine,negativity,94.2,-9.1,173.8
2025-08-28,Ukraine,protest,91.3,-8.3,167.9
2025-08-28,Ukraine,crisis,97.6,-8.8,168.8
2025-08-28,Ukraine,negativity,93.8,-8.5,165.1
2025-08-29,Ukraine,protest,87.8,-7.7,146.9
2025-08-29,Ukraine,crisis,99.0,-8.5,169.0
2025-08-29,Ukraine,negativity,92.7,-8.6,160.1
2025-08-30,Ukraine,protest,87.2,-8.0,153.5
2025-08-30,Ukraine,crisis,96.1,-9.1,181.5
2025-08-30,Ukraine,negativity,91.5,-8.3,170.1
2025-08-31,Ukraine,protest,86.9,-8.2,158.0
2025-08-31,Ukraine,crisis,95.7,-9.1,165.4
2025-08-31,Ukraine,negativity,91.1,-8.3,168.3
2025-09-01,Ukraine,protest,90.2,-8.9,161.4
2025-09-01,Ukraine,crisis,97.5,-9.4,163.1
2025-09-01,Ukraine,negativity,92.6,-7.9,173.8
2025-09-02,Ukraine,protest,87.7,-7.6,151.3
2025-09-02,Ukraine,crisis,97.9,-9.2,174.1
2025-09-02,Ukraine,negativity,97.0,-8.3,163.2
2025-09-03,Ukraine,protest,88.3,-8.1,148.6
2025-09-03,Ukraine,crisis,98.7,-9.3,169.0
2025-09-03,Ukraine,negativity,94.0,-8.0,169.9
2025-09-04,Ukraine,protest,87.8,-7.4,152.4
2025-09-04,Ukraine,crisis,99.0,-9.5,175.1
2025-09-04,Ukraine,negativity,92.8,-8.3,160.0
2025-09-05,Ukraine,protest,88.8,-7.7,164.3
2025-09-05,Ukraine,crisis,99.0,-8.7,185.0
2025-09-05,Ukraine,negativity,96.1,-9.3,162.6
2025-09-06,Ukraine,protest,91.5,-9.0,169.4
2025-09-06,Ukraine,crisis,99.0,-8.8,166.2
2025-09-06,Ukraine,negativity,95.2,-8.1,166.5
2025-09-07,Ukraine,protest,89.5,-8.3,160.3
2025-09-07,Ukraine,crisis,98.7,-9.5,169.3
2025-09-07,Ukraine,negativity,95.2,-8.2,159.8
2025-09-08,Ukraine,protest,88.0,-7.8,168.6
2025-09-08,Ukraine,crisis,99.0,-8.5,165.2
2025-09-08,Ukraine,negativity,92.3,-8.4,174.1
2025-09-09,Ukraine,protest,92.5,-8.0,170.8
2025-09-09,Ukraine,crisis,99.0,-9.5,177.8
2025-09-09,Ukraine,negativity,96.9,-9.0,176.9
2025-09-10,Ukraine,protest,88.5,-8.0,154.2
2025-09-10,Ukraine,crisis,98.9,-8.8,183.8
2025-09-10,Ukraine,negativity,93.6,-8.5,172.1
2025-09-11,Ukraine,protest,90.8,-7.9,161.5
2025-09-11,Ukraine,crisis,99.0,-8.8,171.5
2025-09-11,Ukraine,negativity,94.2,-8.7,176.8
2025-09-12,Ukraine,protest,91.3,-8.4,158.2
2025-09-12,Ukraine,crisis,98.0,-8.7,180.8
2025-09-12,Ukraine,negativity,97.0,-9.1,179.0
2025-09-13,Ukraine,protest,89.9,-8.8,154.3
2025-09-13,Ukraine,crisis,98.6,-9.5,182.8
2025-09-13,Ukraine,negativity,95.2,-9.0,176.8
2025-09-14,Ukraine,protest,88.0,-7.7,151.2
2025-09-14,Ukraine,crisis,99.0,-8.9,180.3
2025-09-14,Ukraine,negativity,96.7,-8.4,182.4
2025-09-15,Ukraine,protest,91.6,-8.2,165.5
2025-09-15,Ukraine,crisis,99.0,-9.5,170.4
2025-09-15,Ukraine,negativity,92.7,-8.8,165.7
2025-09-16,Ukraine,protest,91.5,-8.5,153.3
2025-09-16,Ukraine,crisis,97.6,-8.2,176.7
2025-09-16,Ukraine,negativity,97.4,-8.2,176.9
2025-09-17,Ukraine,protest,89.9,-7.6,166.1
2025-09-17,Ukraine,crisis,98.7,-8.9,173.8
2025-09-17,Ukraine,negativity,94.0,-8.3,164.9
2025-09-18,Ukraine,protest,88.6,-7.7,166.5
2025-09-18,Ukraine,crisis,99.0,-9.5,165.3
2025-09-18,Ukraine,negativity,94.9,-8.4,165.9
2025-09-19,Ukraine,protest,90.9,-8.2,167.8
2025-09-19,Ukraine,crisis,99.0,-9.2,178.8
2025-09-19,Ukraine,negativity,96.3,-9.0,164.4
2025-09-20,Ukraine,protest,88.7,-8.0,169.8
2025-09-20,Ukraine,crisis,97.8,-8.9,178.5
2025-09-20,Ukraine,negativity,94.5,-8.6,172.4
2025-09-21,Ukraine,protest,87.9,-8.5,164.8
2025-09-21,Ukraine,crisis,98.1,-9.2,181.4
2025-09-21,Ukraine,negativity,95.0,-8.8,162.7
2025-09-22,Ukraine,protest,88.5,-7.9,158.6
2025-09-22,Ukraine,crisis,99.0,-9.2,181.6
2025-09-22,Ukraine,negativity,95.8,-8.6,180.7
2025-09-23,Ukraine,protest,88.1,-7.6,159.7
2025-09-23,Ukraine,crisis,99.0,-8.5,172.8
2025-09-23,Ukraine,negativity,96.7,-8.9,164.4
2025-09-24,Ukraine,protest,88.8,-7.8,160.0
2025-09-24,Ukraine,crisis,99.0,-9.4,167.7
2025-09-24,Ukraine,negativity,93.0,-8.8,160.3
2025-09-25,Ukraine,protest,91.0,-7.8,154.2
2025-09-25,Ukraine,crisis,99.0,-9.3,173.3
2025-09-25,Ukraine,negativity,94.8,-8.4,176.7
2025-09-26,Ukraine,protest,88.6,-8.4,169.6
2025-09-26,Ukraine,crisis,99.0,-8.5,185.2
2025-09-26,Ukraine,negativity,93.0,-8.6,166.0
2025-09-27,Ukraine,protest,85.9,-7.3,157.9
2025-09-27,Ukraine,crisis,95.6,-8.2,170.8
2025-09-27,Ukraine,negativity,90.9,-8.9,153.7
2025-09-28,Ukraine,protest,88.8,-7.9,149.3
2025-09-28,Ukraine,crisis,98.4,-9.2,168.9
2025-09-28,Ukraine,negativity,93.8,-8.0,157.3
2025-09-29,Ukraine,protest,88.8,-7.6,158.0
2025-09-29,Ukraine,crisis,96.4,-8.6,162.7
2025-09-29,Ukraine,negativity,90.4,-8.1,164.7
2025-09-30,Ukraine,protest,89.7,-8.1,169.8
2025-09-30,Ukraine,crisis,95.0,-9.0,173.3
2025-09-30,Ukraine,negativity,92.4,-8.8,172.8
2025-10-01,Ukraine,protest,88.3,-8.4,161.7
2025-10-01,Ukraine,crisis,96.3,-9.2,181.5
2025-10-01,Ukraine,negativity,95.8,-8.1,179.1
2025-10-02,Ukraine,protest,88.6,-8.5,167.7
2025-10-02,Ukraine,crisis,99.0,-8.9,166.7
2025-10-02,Ukraine,negativity,92.5,-8.1,158.8
2025-10-03,Ukraine,protest,86.4,-7.8,163.8
2025-10-03,Ukraine,crisis,97.5,-8.5,176.5
2025-10-03,Ukraine,negativity,90.3,-8.1,152.7
2025-10-04,Ukraine,protest,85.7,-8.1,153.7
2025-10-04,Ukraine,crisis,94.5,-8.6,169.0
2025-10-04,Ukraine,negativity,89.3,-7.7,157.8
2025-10-05,Ukraine,protest,82.5,-7.4,141.5
2025-10-05,Ukraine,crisis,90.8,-8.7,155.4
2025-10-05,Ukraine,negativity,88.9,-7.7,155.3
2025-10-06,Ukraine,protest,86.0,-8.0,162.5
2025-10-06,Ukraine,crisis,93.4,-8.4,168.5
2025-10-06,Ukraine,negativity,87.3,-7.4,159.8
2025-10-07,Ukraine,protest,83.2,-8.2,160.1
2025-10-07,Ukraine,crisis,93.7,-8.0,176.2
2025-10-07,Ukraine,negativity,87.6,-7.6,155.5
2025-10-08,Ukraine,protest,85.8,-7.6,160.7
2025-10-08,Ukraine,crisis,96.2,-9.2,165.5
2025-10-08,Ukraine,negativity,90.2,-8.7,165.7
2025-10-09,Ukraine,protest,84.0,-7.5,154.0
2025-10-09,Ukraine,crisis,94.6,-8.9,164.5
2025-10-09,Ukraine,negativity,91.5,-7.6,166.8
2025-10-10,Ukraine,protest,83.4,-7.5,140.1
2025-10-10,Ukraine,crisis,93.3,-8.3,165.0
2025-10-10,Ukraine,negativity,89.0,-8.0,166.0
2025-10-11,Ukraine,protest,82.5,-7.8,154.6
2025-10-11,Ukraine,crisis,89.2,-7.7,164.3
2025-10-11,Ukraine,negativity,87.4,-7.6,146.5
2025-10-12,Ukraine,protest,82.6,-7.2,151.1
2025-10-12,Ukraine,crisis,87.5,-8.0,148.6
2025-10-12,Ukraine,negativity,86.9,-8.2,148.4
2025-10-13,Ukraine,protest,81.2,-6.9,140.3
2025-10-13,Ukraine,crisis,88.5,-7.8,163.9
2025-10-13,Ukraine,negativity,83.5,-8.0,147.1
2025-10-14,Ukraine,protest,80.7,-6.9,141.6
2025-10-14,Ukraine,crisis,89.0,-7.9,167.2
2025-10-14,Ukraine,negativity,87.1,-7.6,145.9
2025-10-15,Ukraine,protest,81.0,-7.0,140.1
2025-10-15,Ukraine,crisis,94.0,-8.4,164.6
2025-10-15,Ukraine,negativity,86.4,-8.0,148.5
2025-10-16,Ukraine,protest,85.4,-7.7,163.9
2025-10-16,Ukraine,crisis,92.3,-8.7,156.4
2025-10-16,Ukraine,negativity,88.4,-8.3,150.3
2025-10-17,Ukraine,protest,80.7,-8.0,138.9
2025-10-17,Ukraine,crisis,92.8,-7.9,176.2
2025-10-17,Ukraine,negativity,85.1,-7.3,162.8
2025-10-18,Ukraine,protest,80.6,-7.2,139.7
2025-10-18,Ukraine,crisis,91.1,-8.2,155.6
2025-10-18,Ukraine,negativity,84.8,-7.0,158.3
2025-10-19,Ukraine,protest,78.3,-6.9,151.8
2025-10-19,Ukraine,crisis,86.8,-7.8,157.8
2025-10-19,Ukraine,negativity,81.9,-8.1,138.3
2025-10-20,Ukraine,protest,79.1,-7.3,149.9
2025-10-20,Ukraine,crisis,89.7,-8.2,159.4
2025-10-20,Ukraine,negativity,80.9,-6.7,140.2
2025-10-21,Ukraine,protest,82.0,-7.8,154.9
2025-10-21,Ukraine,crisis,90.3,-8.3,170.9
2025-10-21,Ukraine,negativity,84.1,-7.4,144.6
2025-10-22,Ukraine,protest,82.1,-7.8,151.4
2025-10-22,Ukraine,crisis,89.8,-8.8,161.0
2025-10-22,Ukraine,negativity,84.1,-7.5,154.0
2025-10-23,Ukraine,protest,82.8,-7.8,141.0
2025-10-23,Ukraine,crisis,89.6,-8.2,170.0
2025-10-23,Ukraine,negativity,88.2,-7.5,162.0
2025-10-24,Ukraine,protest,80.9,-7.0,155.8
2025-10-24,Ukraine,crisis,90.8,-8.5,157.5
2025-10-24,Ukraine,negativity,83.2,-7.5,159.4
2025-10-25,Ukraine,protest,79.9,-6.9,146.7
2025-10-25,Ukraine,crisis,86.1,-7.4,164.6
2025-10-25,Ukraine,negativity,84.2,-7.5,146.6
2025-10-26,Ukraine,protest,75.8,-7.5,140.1
2025-10-26,Ukraine,crisis,85.1,-8.3,144.7
2025-10-26,Ukraine,negativity,79.4,-7.1,153.6
2025-10-27,Ukraine,protest,76.8,-6.9,134.3
2025-10-27,Ukraine,crisis,88.3,-7.5,160.0
2025-10-27,Ukraine,negativity,83.2,-7.0,158.0
2025-10-28,Ukraine,protest,78.9,-7.8,136.2
