score_id,country,date,cluster,subcluster,score_name,score_value
Iran-2025-06-20-escalation-peak_subscore,Iran,2025-06-20,escalation,all,peak_subscore,90.3
Iran-2025-06-20-escalation-intensity_subscore,Iran,2025-06-20,escalation,all,intensity_subscore,79.0
Iran-2025-06-20-tension-protest_subscore,Iran,2025-06-20,tension,na,protest_subscore,79.4
Iran-2025-06-20-tension-crisis_subscore,Iran,2025-06-20,tension,na,crisis_subscore,84.0
Iran-2025-06-20-tension-negativity_subscore,Iran,2025-06-20,tension,na,negativity_subscore,81.9
Iran-2025-06-21-escalation-internal_dynamics_subscore,Iran,2025-06-21,escalation,internal,internal_dynamics_subscore,70.03333333333333
Iran-2025-06-21-escalation-external_dynamics_subscore,Iran,2025-06-21,escalation,external,external_dynamics_subscore,89.26666666666667
Iran-2025-06-21-escalation-peak_subscore,Iran,2025-06-21,escalation,all,peak_subscore,89.8
Iran-2025-06-21-escalation-intensity_subscore,Iran,2025-06-21,escalation,all,intensity_subscore,79.65
Iran-2025-06-21-tension-protest_subscore,Iran,2025-06-21,tension,na,protest_subscore,73.9
Iran-2025-06-21-tension-crisis_subscore,Iran,2025-06-21,tension,na,crisis_subscore,84.8
Iran-2025-06-21-tension-negativity_subscore,Iran,2025-06-21,tension,na,negativity_subscore,78.1
Iran-2025-06-22-escalation-internal_dynamics_subscore,Iran,2025-06-22,escalation,internal,internal_dynamics_subscore,68.0
Iran-2025-06-22-escalation-external_dynamics_subscore,Iran,2025-06-22,escalation,external,external_dynamics_subscore,86.96666666666667
Iran-2025-06-22-escalation-peak_subscore,Iran,2025-06-22,escalation,all,peak_subscore,90.7
Iran-2025-06-22-escalation-intensity_subscore,Iran,2025-06-22,escalation,all,intensity_subscore,77.48333333333333
Iran-2025-06-22-tension-protest_subscore,Iran,2025-06-22,tension,na,protest_subscore,72.2
Iran-2025-06-22-tension-crisis_subscore,Iran,2025-06-22,tension,na,crisis_subscore,80.9
Iran-2025-06-22-tension-negativity_subscore,Iran,2025-06-22,tension,na,negativity_subscore,78.8
Iran-2025-06-23-escalation-internal_dynamics_subscore,Iran,2025-06-23,escalation,internal,internal_dynamics_subscore,68.53333333333333
Iran-2025-06-23-escalation-external_dynamics_subscore,Iran,2025-06-23,escalation,external,external_dynamics_subscore,89.73333333333333
Iran-2025-06-23-escalation-peak_subscore,Iran,2025-06-23,escalation,all,peak_subscore,91.1
Iran-2025-06-23-escalation-intensity_subscore,Iran,2025-06-23,escalation,all,intensity_subscore,79.13333333333333
Iran-2025-06-23-tension-protest_subscore,Iran,2025-06-23,tension,na,protest_subscore,73.7
Iran-2025-06-23-tension-crisis_subscore,Iran,2025-06-23,tension,na,crisis_subscore,80.5
Iran-2025-06-23-tension-negativity_subscore,Iran,2025-06-23,tension,na,negativity_subscore,77.2
Iran-2025-06-24-escalation-internal_dynamics_subscore,Iran,2025-06-24,escalation,internal,internal_dynamics_subscore,70.53333333333333
Iran-2025-06-24-escalation-external_dynamics_subscore,Iran,2025-06-24,escalation,external,external_dynamics_subscore,88.76666666666667
Iran-2025-06-24-escalation-peak_subscore,Iran,2025-06-24,escalation,all,peak_subscore,91.3
Iran-2025-06-24-escalation-intensity_subscore,Iran,2025-06-24,escalation,all,intensity_subscore,79.65
Iran-2025-06-24-tension-protest_subscore,Iran,2025-06-24,tension,na,protest_subscore,74.5
Iran-2025-06-24-tension-crisis_subscore,Iran,2025-06-24,tension,na,crisis_subscore,82.5
Iran-2025-06-24-tension-negativity_subscore,Iran,2025-06-24,tension,na,negativity_subscore,81.2
Iran-2025-06-25-escalation-internal_dynamics_subscore,Iran,2025-06-25,escalation,internal,internal_dynamics_subscore,71.36666666666666
Iran-2025-06-25-escalation-external_dynamics_subscore,Iran,2025-06-25,escalation,external,external_dynamics_subscore,89.53333333333333
Iran-2025-06-25-escalation-peak_subscore,Iran,2025-06-25,escalation,all,peak_subscore,91.0
Iran-2025-06-25-escalation-intensity_subscore,Iran,2025-06-25,escalation,all,intensity_subscore,80.44999999999999
Iran-2025-06-25-tension-protest_subscore,Iran,2025-06-25,tension,na,protest_subscore,77.7
Iran-2025-06-25-tension-crisis_subscore,Iran,2025-06-25,tension,na,crisis_subscore,84.1
Iran-2025-06-25-tension-negativity_subscore,Iran,2025-06-25,tension,na,negativity_subscore,81.7
Iran-2025-06-26-escalation-internal_dynamics_subscore,Iran,2025-06-26,escalation,internal,internal_dynamics_subscore,72.43333333333334
Iran-2025-06-26-escalation-external_dynamics_subscore,Iran,2025-06-26,escalation,external,external_dynamics_subscore,88.23333333333333
Iran-2025-06-26-escalation-peak_subscore,Iran,2025-06-26,escalation,all,peak_subscore,90.6
Iran-2025-06-26-escalation-intensity_subscore,Iran,2025-06-26,escalation,all,intensity_subscore,80.33333333333334
Iran-2025-06-26-tension-protest_subscore,Iran,2025-06-26,tension,na,protest_subscore,78.8
Iran-2025-06-26-tension-crisis_subscore,Iran,2025-06-26,tension,na,crisis_subscore,88.2
Iran-2025-06-26-tension-negativity_subscore,Iran,2025-06-26,tension,na,negativity_subscore,80.7
Iran-2025-06-27-escalation-internal_dynamics_subscore,Iran,2025-06-27,escalation,internal,internal_dynamics_subscore,71.1
Iran-2025-06-27-escalation-external_dynamics_subscore,Iran,2025-06-27,escalation,external,external_dynamics_subscore,88.43333333333334
Iran-2025-06-27-escalation-peak_subscore,Iran,2025-06-27,escalation,all,peak_subscore,90.8
Iran-2025-06-27-escalation-intensity_subscore,Iran,2025-06-27,escalation,all,intensity_subscore,79.76666666666667
Iran-2025-06-27-tension-protest_subscore,Iran,2025-06-27,tension,na,protest_subscore,75.7
Iran-2025-06-27-tension-crisis_subscore,Iran,2025-06-27,tension,na,crisis_subscore,83.1
Iran-2025-06-27-tension-negativity_subscore,Iran,2025-06-27,tension,na,negativity_subscore,78.5
Iran-2025-06-28-escalation-internal_dynamics_subscore,Iran,2025-06-28,escalation,internal,internal_dynamics_subscore,69.86666666666667
Iran-2025-06-28-escalation-external_dynamics_subscore,Iran,2025-06-28,escalation,external,external_dynamics_subscore,88.46666666666667
Iran-2025-06-28-escalation-peak_subscore,Iran,2025-06-28,escalation,all,peak_subscore,90.1
Iran-2025-06-28-escalation-intensity_subscore,Iran,2025-06-28,escalation,all,intensity_subscore,79.16666666666667
Iran-2025-06-28-tension-protest_subscore,Iran,2025-06-28,tension,na,protest_subscore,74.8
Iran-2025-06-28-tension-crisis_subscore,Iran,2025-06-28,tension,na,crisis_subscore,82.9
Iran-2025-06-28-tension-negativity_subscore,Iran,2025-06-28,tension,na,negativity_subscore,78.7
Iran-2025-06-29-escalation-internal_dynamics_subscore,Iran,2025-06-29,escalation,internal,internal_dynamics_subscore,69.33333333333333
Iran-2025-06-29-escalation-external_dynamics_subscore,Iran,2025-06-29,escalation,external,external_dynamics_subscore,87.2
Iran-2025-06-29-escalation-peak_subscore,Iran,2025-06-29,escalation,all,peak_subscore,88.5
Iran-2025-06-29-escalation-intensity_subscore,Iran,2025-06-29,escalation,all,intensity_subscore,78.26666666666667
Iran-2025-06-29-tension-protest_subscore,Iran,2025-06-29,tension,na,protest_subscore,73.0
Iran-2025-06-29-tension-crisis_subscore,Iran,2025-06-29,tension,na,crisis_subscore,79.9
Iran-2025-06-29-tension-negativity_subscore,Iran,2025-06-29,tension,na,negativity_subscore,77.9
Iran-2025-06-30-escalation-internal_dynamics_subscore,Iran,2025-06-30,escalation,internal,internal_dynamics_subscore,67.63333333333334
Iran-2025-06-30-escalation-external_dynamics_subscore,Iran,2025-06-30,escalation,external,external_dynamics_subscore,89.86666666666666
Iran-2025-06-30-escalation-peak_subscore,Iran,2025-06-30,escalation,all,peak_subscore,90.8
Iran-2025-06-30-escalation-intensity_subscore,Iran,2025-06-30,escalation,all,intensity_subscore,78.75
Iran-2025-06-30-tension-protest_subscore,Iran,2025-06-30,tension,na,protest_subscore,73.3
Iran-2025-06-30-tension-crisis_subscore,Iran,2025-06-30,tension,na,crisis_subscore,82.9
Iran-2025-06-30-tension-negativity_subscore,Iran,2025-06-30,tension,na,negativity_subscore,80.6
Iran-2025-07-01-escalation-internal_dynamics_subscore,Iran,2025-07-01,escalation,internal,internal_dynamics_subscore,70.39999999999999
Iran-2025-07-01-escalation-external_dynamics_subscore,Iran,2025-07-01,escalation,external,external_dynamics_subscore,90.63333333333334
Iran-2025-07-01-escalation-peak_subscore,Iran,2025-07-01,escalation,all,peak_subscore,91.8
Iran-2025-07-01-escalation-intensity_subscore,Iran,2025-07-01,escalation,all,intensity_subscore,80.51666666666667
Iran-2025-07-01-tension-protest_subscore,Iran,2025-07-01,tension,na,protest_subscore,77.5
Iran-2025-07-01-tension-crisis_subscore,Iran,2025-07-01,tension,na,crisis_subscore,85.4
Iran-2025-07-01-tension-negativity_subscore,Iran,2025-07-01,tension,na,negativity_subscore,81.6
Iran-2025-07-02-escalation-internal_dynamics_subscore,Iran,2025-07-02,escalation,internal,internal_dynamics_subscore,72.10000000000001
Iran-2025-07-02-escalation-external_dynamics_subscore,Iran,2025-07-02,escalation,external,external_dynamics_subscore,87.96666666666667
Iran-2025-07-02-escalation-peak_subscore,Iran,2025-07-02,escalation,all,peak_subscore,90.2
Iran-2025-07-02-escalation-intensity_subscore,Iran,2025-07-02,escalation,all,intensity_subscore,80.03333333333333
Iran-2025-07-02-tension-protest_subscore,Iran,2025-07-02,tension,na,protest_subscore,76.1
Iran-2025-07-02-tension-crisis_subscore,Iran,2025-07-02,tension,na,crisis_subscore,84.2
Iran-2025-07-02-tension-negativity_subscore,Iran,2025-07-02,tension,na,negativity_subscore,82.2
Iran-2025-07-03-escalation-internal_dynamics_subscore,Iran,2025-07-03,escalation,internal,internal_dynamics_subscore,71.63333333333334
Iran-2025-07-03-escalation-external_dynamics_subscore,Iran,2025-07-03,escalation,external,external_dynamics_subscore,88.5
Iran-2025-07-03-escalation-peak_subscore,Iran,2025-07-03,escalation,all,peak_subscore,91.4
Iran-2025-07-03-escalation-intensity_subscore,Iran,2025-07-03,escalation,all,intensity_subscore,80.06666666666666
Iran-2025-07-03-tension-protest_subscore,Iran,2025-07-03,tension,na,protest_subscore,78.5
Iran-2025-07-03-tension-crisis_subscore,Iran,2025-07-03,tension,na,crisis_subscore,86.9
Iran-2025-07-03-tension-negativity_subscore,Iran,2025-07-03,tension,na,negativity_subscore,80.2
Iran-2025-07-04-escalation-internal_dynamics_subscore,Iran,2025-07-04,escalation,internal,internal_dynamics_subscore,71.23333333333333
Iran-2025-07-04-escalation-external_dynamics_subscore,Iran,2025-07-04,escalation,external,external_dynamics_subscore,90.86666666666667
Iran-2025-07-04-escalation-peak_subscore,Iran,2025-07-04,escalation,all,peak_subscore,91.9
Iran-2025-07-04-escalation-intensity_subscore,Iran,2025-07-04,escalation,all,intensity_subscore,81.05000000000001
Iran-2025-07-04-tension-protest_subscore,Iran,2025-07-04,tension,na,protest_subscore,78.6
Iran-2025-07-04-tension-crisis_subscore,Iran,2025-07-04,tension,na,crisis_subscore,87.3
Iran-2025-07-04-tension-negativity_subscore,Iran,2025-07-04,tension,na,negativity_subscore,81.1
Iran-2025-07-05-escalation-internal_dynamics_subscore,Iran,2025-07-05,escalation,internal,internal_dynamics_subscore,70.33333333333333
Iran-2025-07-05-escalation-external_dynamics_subscore,Iran,2025-07-05,escalation,external,external_dynamics_subscore,88.46666666666667
Iran-2025-07-05-escalation-peak_subscore,Iran,2025-07-05,escalation,all,peak_subscore,89.7
Iran-2025-07-05-escalation-intensity_subscore,Iran,2025-07-05,escalation,all,intensity_subscore,79.4
Iran-2025-07-05-tension-protest_subscore,Iran,2025-07-05,tension,na,protest_subscore,76.4
Iran-2025-07-05-tension-crisis_subscore,Iran,2025-07-05,tension,na,crisis_subscore,84.4
Iran-2025-07-05-tension-negativity_subscore,Iran,2025-07-05,tension,na,negativity_subscore,79.3
Iran-2025-07-06-escalation-internal_dynamics_subscore,Iran,2025-07-06,escalation,internal,internal_dynamics_subscore,69.26666666666667
Iran-2025-07-06-escalation-external_dynamics_subscore,Iran,2025-07-06,escalation,external,external_dynamics_subscore,87.86666666666667
Iran-2025-07-06-escalation-peak_subscore,Iran,2025-07-06,escalation,all,peak_subscore,89.0
Iran-2025-07-06-escalation-intensity_subscore,Iran,2025-07-06,escalation,all,intensity_subscore,78.56666666666666
Iran-2025-07-06-tension-protest_subscore,Iran,2025-07-06,tension,na,protest_subscore,72.4
Iran-2025-07-06-tension-crisis_subscore,Iran,2025-07-06,tension,na,crisis_subscore,81.7
Iran-2025-07-06-tension-negativity_subscore,Iran,2025-07-06,tension,na,negativity_subscore,77.7
Iran-2025-07-07-escalation-internal_dynamics_subscore,Iran,2025-07-07,escalation,internal,internal_dynamics_subscore,69.83333333333333
Iran-2025-07-07-escalation-external_dynamics_subscore,Iran,2025-07-07,escalation,external,external_dynamics_subscore,88.53333333333333
Iran-2025-07-07-escalation-peak_subscore,Iran,2025-07-07,escalation,all,peak_subscore,90.3
Iran-2025-07-07-escalation-intensity_subscore,Iran,2025-07-07,escalation,all,intensity_subscore,79.18333333333334
Iran-2025-07-07-tension-protest_subscore,Iran,2025-07-07,tension,na,protest_subscore,77.1
Iran-2025-07-07-tension-crisis_subscore,Iran,2025-07-07,tension,na,crisis_subscore,84.1
Iran-2025-07-07-tension-negativity_subscore,Iran,2025-07-07,tension,na,negativity_subscore,79.5
Iran-2025-07-08-escalation-internal_dynamics_subscore,Iran,2025-07-08,escalation,internal,internal_dynamics_subscore,72.26666666666667
Iran-2025-07-08-escalation-external_dynamics_subscore,Iran,2025-07-08,escalation,external,external_dynamics_subscore,90.16666666666667
Iran-2025-07-08-escalation-peak_subscore,Iran,2025-07-08,escalation,all,peak_subscore,91.9
Iran-2025-07-08-escalation-intensity_subscore,Iran,2025-07-08,escalation,all,intensity_subscore,81.21666666666667
Iran-2025-07-08-tension-protest_subscore,Iran,2025-07-08,tension,na,protest_subscore,76.5
Iran-2025-07-08-tension-crisis_subscore,Iran,2025-07-08,tension,na,crisis_subscore,86.1
Iran-2025-07-08-tension-negativity_subscore,Iran,2025-07-08,tension,na,negativity_subscore,80.5
Iran-2025-07-09-escalation-internal_dynamics_subscore,Iran,2025-07-09,escalation,internal,internal_dynamics_subscore,73.33333333333333
Iran-2025-07-09-escalation-external_dynamics_subscore,Iran,2025-07-09,escalation,external,external_dynamics_subscore,88.1
Iran-2025-07-09-escalation-peak_subscore,Iran,2025-07-09,escalation,all,peak_subscore,89.4
Iran-2025-07-09-escalation-intensity_subscore,Iran,2025-07-09,escalation,all,intensity_subscore,80.71666666666667
Iran-2025-07-09-tension-protest_subscore,Iran,2025-07-09,tension,na,protest_subscore,77.5
Iran-2025-07-09-tension-crisis_subscore,Iran,2025-07-09,tension,na,crisis_subscore,89.1
Iran-2025-07-09-tension-negativity_subscore,Iran,2025-07-09,tension,na,negativity_subscore,82.8
Iran-2025-07-10-escalation-internal_dynamics_subscore,Iran,2025-07-10,escalation,internal,internal_dynamics_subscore,72.83333333333333
Iran-2025-07-10-escalation-external_dynamics_subscore,Iran,2025-07-10,escalation,external,external_dynamics_subscore,89.56666666666666
Iran-2025-07-10-escalation-peak_subscore,Iran,2025-07-10,escalation,all,peak_subscore,91.7
Iran-2025-07-10-escalation-intensity_subscore,Iran,2025-07-10,escalation,all,intensity_subscore,81.19999999999999
Iran-2025-07-10-tension-protest_subscore,Iran,2025-07-10,tension,na,protest_subscore,76.7
Iran-2025-07-10-tension-crisis_subscore,Iran,2025-07-10,tension,na,crisis_subscore,86.9
Iran-2025-07-10-tension-negativity_subscore,Iran,2025-07-10,tension,na,negativity_subscore,81.5
Iran-2025-07-11-escalation-internal_dynamics_subscore,Iran,2025-07-11,escalation,internal,internal_dynamics_subscore,70.2
Iran-2025-07-11-escalation-external_dynamics_subscore,Iran,2025-07-11,escalation,external,external_dynamics_subscore,90.86666666666666
Iran-2025-07-11-escalation-peak_subscore,Iran,2025-07-11,escalation,all,peak_subscore,91.9
Iran-2025-07-11-escalation-intensity_subscore,Iran,2025-07-11,escalation,all,intensity_subscore,80.53333333333333
Iran-2025-07-11-tension-protest_subscore,Iran,2025-07-11,tension,na,protest_subscore,80.0
Iran-2025-07-11-tension-crisis_subscore,Iran,2025-07-11,tension,na,crisis_subscore,86.8
Iran-2025-07-11-tension-negativity_subscore,Iran,2025-07-11,tension,na,negativity_subscore,80.1
Iran-2025-07-12-escalation-internal_dynamics_subscore,Iran,2025-07-12,escalation,internal,internal_dynamics_subscore,71.26666666666667
Iran-2025-07-12-escalation-external_dynamics_subscore,Iran,2025-07-12,escalation,external,external_dynamics_subscore,87.83333333333334
Iran-2025-07-12-escalation-peak_subscore,Iran,2025-07-12,escalation,all,peak_subscore,90.9
Iran-2025-07-12-escalation-intensity_subscore,Iran,2025-07-12,escalation,all,intensity_subscore,79.55000000000001
Iran-2025-07-12-tension-protest_subscore,Iran,2025-07-12,tension,na,protest_subscore,75.6
Iran-2025-07-12-tension-crisis_subscore,Iran,2025-07-12,tension,na,crisis_subscore,83.9
Iran-2025-07-12-tension-negativity_subscore,Iran,2025-07-12,tension,na,negativity_subscore,80.7
Iran-2025-07-13-escalation-internal_dynamics_subscore,Iran,2025-07-13,escalation,internal,internal_dynamics_subscore,70.43333333333334
Iran-2025-07-13-escalation-external_dynamics_subscore,Iran,2025-07-13,escalation,external,external_dynamics_subscore,87.1
Iran-2025-07-13-escalation-peak_subscore,Iran,2025-07-13,escalation,all,peak_subscore,87.6
Iran-2025-07-13-escalation-intensity_subscore,Iran,2025-07-13,escalation,all,intensity_subscore,78.76666666666667
Iran-2025-07-13-tension-protest_subscore,Iran,2025-07-13,tension,na,protest_subscore,77.0
Iran-2025-07-13-tension-crisis_subscore,Iran,2025-07-13,tension,na,crisis_subscore,83.5
Iran-2025-07-13-tension-negativity_subscore,Iran,2025-07-13,tension,na,negativity_subscore,80.8
Iran-2025-07-14-escalation-internal_dynamics_subscore,Iran,2025-07-14,escalation,internal,internal_dynamics_subscore,71.56666666666666
Iran-2025-07-14-escalation-external_dynamics_subscore,Iran,2025-07-14,escalation,external,external_dynamics_subscore,87.83333333333333
