feature_id,country,date,cluster,subcluster,feature_name,feature_value
Japan-2025-08-19-negativity_signal,Japan,2025-08-19,tension,na,negativity_signal,29.9
Japan-2025-08-20-protest_signal,Japan,2025-08-20,tension,na,protest_signal,30.3
Japan-2025-08-20-crisis_discourse_signal,Japan,2025-08-20,tension,na,crisis_discourse_signal,32.4
Japan-2025-08-20-negativity_signal,Japan,2025-08-20,tension,na,negativity_signal,30.5
Japan-2025-08-21-protest_signal,Japan,2025-08-21,tension,na,protest_signal,30.8
Japan-2025-08-21-crisis_discourse_signal,Japan,2025-08-21,tension,na,crisis_discourse_signal,36.4
Japan-2025-08-21-negativity_signal,Japan,2025-08-21,tension,na,negativity_signal,31.3
Japan-2025-08-22-protest_signal,Japan,2025-08-22,tension,na,protest_signal,29.6
Japan-2025-08-22-crisis_discourse_signal,Japan,2025-08-22,tension,na,crisis_discourse_signal,33.5
Japan-2025-08-22-negativity_signal,Japan,2025-08-22,tension,na,negativity_signal,33.5
Japan-2025-08-23-protest_signal,Japan,2025-08-23,tension,na,protest_signal,26.4
Japan-2025-08-23-crisis_discourse_signal,Japan,2025-08-23,tension,na,crisis_discourse_signal,31.7
Japan-2025-08-23-negativity_signal,Japan,2025-08-23,tension,na,negativity_signal,31.7
Japan-2025-08-24-protest_signal,Japan,2025-08-24,tension,na,protest_signal,29.4
Japan-2025-08-24-crisis_discourse_signal,Japan,2025-08-24,tension,na,crisis_discourse_signal,32.1
Japan-2025-08-24-negativity_signal,Japan,2025-08-24,tension,na,negativity_signal,28.4
Japan-2025-08-25-protest_signal,Japan,2025-08-25,tension,na,protest_signal,26.3
Japan-2025-08-25-crisis_discourse_signal,Japan,2025-08-25,tension,na,crisis_discourse_signal,30.5
Japan-2025-08-25-negativity_signal,Japan,2025-08-25,tension,na,negativity_signal,30.2
Japan-2025-08-26-protest_signal,Japan,2025-08-26,tension,na,protest_signal,30.5
Japan-2025-08-26-crisis_discourse_signal,Japan,2025-08-26,tension,na,crisis_discourse_signal,30.7
Japan-2025-08-26-negativity_signal,Japan,2025-08-26,tension,na,negativity_signal,29.4
Japan-2025-08-27-protest_signal,Japan,2025-08-27,tension,na,protest_signal,28.6
Japan-2025-08-27-crisis_discourse_signal,Japan,2025-08-27,tension,na,crisis_discourse_signal,34.9
Japan-2025-08-27-negativity_signal,Japan,2025-08-27,tension,na,negativity_signal,32.5
Japan-2025-08-28-protest_signal,Japan,2025-08-28,tension,na,protest_signal,31.4
Japan-2025-08-28-crisis_discourse_signal,Japan,2025-08-28,tension,na,crisis_discourse_signal,33.5
Japan-2025-08-28-negativity_signal,Japan,2025-08-28,tension,na,negativity_signal,33.7
Japan-2025-08-29-protest_signal,Japan,2025-08-29,tension,na,protest_signal,29.4
Japan-2025-08-29-crisis_discourse_signal,Japan,2025-08-29,tension,na,crisis_discourse_signal,31.0
Japan-2025-08-29-negativity_signal,Japan,2025-08-29,tension,na,negativity_signal,31.2
Japan-2025-08-30-protest_signal,Japan,2025-08-30,tension,na,protest_signal,27.6
Japan-2025-08-30-crisis_discourse_signal,Japan,2025-08-30,tension,na,crisis_discourse_signal,29.0
Japan-2025-08-30-negativity_signal,Japan,2025-08-30,tension,na,negativity_signal,29.6
Japan-2025-08-31-protest_signal,Japan,2025-08-31,tension,na,protest_signal,24.3
Japan-2025-08-31-crisis_discourse_signal,Japan,2025-08-31,tension,na,crisis_discourse_signal,27.5
Japan-2025-08-31-negativity_signal,Japan,2025-08-31,tension,na,negativity_signal,27.0
Japan-2025-09-01-protest_signal,Japan,2025-09-01,tension,na,protest_signal,26.5
Japan-2025-09-01-crisis_discourse_signal,Japan,2025-09-01,tension,na,crisis_discourse_signal,30.3
Japan-2025-09-01-negativity_signal,Japan,2025-09-01,tension,na,negativity_signal,29.4
Japan-2025-09-02-protest_signal,Japan,2025-09-02,tension,na,protest_signal,28.0
Japan-2025-09-02-crisis_discourse_signal,Japan,2025-09-02,tension,na,crisis_discourse_signal,30.4
Japan-2025-09-02-negativity_signal,Japan,2025-09-02,tension,na,negativity_signal,27.6
Japan-2025-09-03-protest_signal,Japan,2025-09-03,tension,na,protest_signal,29.9
Japan-2025-09-03-crisis_discourse_signal,Japan,2025-09-03,tension,na,crisis_discourse_signal,31.6
Japan-2025-09-03-negativity_signal,Japan,2025-09-03,tension,na,negativity_signal,28.4
Japan-2025-09-04-protest_signal,Japan,2025-09-04,tension,na,protest_signal,28.5
Japan-2025-09-04-crisis_discourse_signal,Japan,2025-09-04,tension,na,crisis_discourse_signal,34.1
Japan-2025-09-04-negativity_signal,Japan,2025-09-04,tension,na,negativity_signal,31.1
Japan-2025-09-05-protest_signal,Japan,2025-09-05,tension,na,protest_signal,29.7
Japan-2025-09-05-crisis_discourse_signal,Japan,2025-09-05,tension,na,crisis_discourse_signal,33.2
Japan-2025-09-05-negativity_signal,Japan,2025-09-05,tension,na,negativity_signal,30.5
Japan-2025-09-06-protest_signal,Japan,2025-09-06,tension,na,protest_signal,25.5
Japan-2025-09-06-crisis_discourse_signal,Japan,2025-09-06,tension,na,crisis_discourse_signal,29.3
Japan-2025-09-06-negativity_signal,Japan,2025-09-06,tension,na,negativity_signal,30.0
Japan-2025-09-07-protest_signal,Japan,2025-09-07,tension,na,protest_signal,24.1
Japan-2025-09-07-crisis_discourse_signal,Japan,2025-09-07,tension,na,crisis_discourse_signal,26.6
Japan-2025-09-07-negativity_signal,Japan,2025-09-07,tension,na,negativity_signal,27.6
Japan-2025-09-08-protest_signal,Japan,2025-09-08,tension,na,protest_signal,26.3
Japan-2025-09-08-crisis_discourse_signal,Japan,2025-09-08,tension,na,crisis_discourse_signal,30.4
Japan-2025-09-08-negativity_signal,Japan,2025-09-08,tension,na,negativity_signal,25.4
Japan-2025-09-09-protest_signal,Japan,2025-09-09,tension,na,protest_signal,24.5
Japan-2025-09-09-crisis_discourse_signal,Japan,2025-09-09,tension,na,crisis_discourse_signal,29.5
Japan-2025-09-09-negativity_signal,Japan,2025-09-09,tension,na,negativity_signal,26.2
Japan-2025-09-10-protest_signal,Japan,2025-09-10,tension,na,protest_signal,28.3
Japan-2025-09-10-crisis_discourse_signal,Japan,2025-09-10,tension,na,crisis_discourse_signal,32.4
Japan-2025-09-10-negativity_signal,Japan,2025-09-10,tension,na,negativity_signal,27.9
Japan-2025-09-11-protest_signal,Japan,2025-09-11,tension,na,protest_signal,26.0
Japan-2025-09-11-crisis_discourse_signal,Japan,2025-09-11,tension,na,crisis_discourse_signal,31.0
Japan-2025-09-11-negativity_signal,Japan,2025-09-11,tension,na,negativity_signal,32.1
Japan-2025-09-12-protest_signal,Japan,2025-09-12,tension,na,protest_signal,25.3
Japan-2025-09-12-crisis_discourse_signal,Japan,2025-09-12,tension,na,crisis_discourse_signal,32.6
Japan-2025-09-12-negativity_signal,Japan,2025-09-12,tension,na,negativity_signal,27.3
Japan-2025-09-13-protest_signal,Japan,2025-09-13,tension,na,protest_signal,23.3
Japan-2025-09-13-crisis_discourse_signal,Japan,2025-09-13,tension,na,crisis_discourse_signal,30.4
Japan-2025-09-13-negativity_signal,Japan,2025-09-13,tension,na,negativity_signal,25.5
Japan-2025-09-14-protest_signal,Japan,2025-09-14,tension,na,protest_signal,22.8
Japan-2025-09-14-crisis_discourse_signal,Japan,2025-09-14,tension,na,crisis_discourse_signal,28.4
Japan-2025-09-14-negativity_signal,Japan,2025-09-14,tension,na,negativity_signal,25.4
Japan-2025-09-15-protest_signal,Japan,2025-09-15,tension,na,protest_signal,25.9
Japan-2025-09-15-crisis_discourse_signal,Japan,2025-09-15,tension,na,crisis_discourse_signal,29.4
Japan-2025-09-15-negativity_signal,Japan,2025-09-15,tension,na,negativity_signal,25.9
Japan-2025-09-16-protest_signal,Japan,2025-09-16,tension,na,protest_signal,25.5
Japan-2025-09-16-crisis_discourse_signal,Japan,2025-09-16,tension,na,crisis_discourse_signal,27.4
Japan-2025-09-16-negativity_signal,Japan,2025-09-16,tension,na,negativity_signal,25.6
Japan-2025-09-17-protest_signal,Japan,2025-09-17,tension,na,protest_signal,29.2
Japan-2025-09-17-crisis_discourse_signal,Japan,2025-09-17,tension,na,crisis_discourse_signal,29.9
Japan-2025-09-17-negativity_signal,Japan,2025-09-17,tension,na,negativity_signal,29.2
Japan-2025-09-18-protest_signal,Japan,2025-09-18,tension,na,protest_signal,27.0
Japan-2025-09-18-crisis_discourse_signal,Japan,2025-09-18,tension,na,crisis_discourse_signal,32.8
Japan-2025-09-18-negativity_signal,Japan,2025-09-18,tension,na,negativity_signal,27.5
Japan-2025-09-19-protest_signal,Japan,2025-09-19,tension,na,protest_signal,28.9
Japan-2025-09-19-crisis_discourse_signal,Japan,2025-09-19,tension,na,crisis_discourse_signal,31.4
Japan-2025-09-19-negativity_signal,Japan,2025-09-19,tension,na,negativity_signal,27.9
Japan-2025-09-20-protest_signal,Japan,2025-09-20,tension,na,protest_signal,25.4
Japan-2025-09-20-crisis_discourse_signal,Japan,2025-09-20,tension,na,crisis_discourse_signal,29.2
Japan-2025-09-20-negativity_signal,Japan,2025-09-20,tension,na,negativity_signal,26.4
Japan-2025-09-21-protest_signal,Japan,2025-09-21,tension,na,protest_signal,25.9
Japan-2025-09-21-crisis_discourse_signal,Japan,2025-09-21,tension,na,crisis_discourse_signal,25.7
Japan-2025-09-21-negativity_signal,Japan,2025-09-21,tension,na,negativity_signal,24.9
Japan-2025-09-22-protest_signal,Japan,2025-09-22,tension,na,protest_signal,22.2
Japan-2025-09-22-crisis_discourse_signal,Japan,2025-09-22,tension,na,crisis_discourse_signal,27.2
Japan-2025-09-22-negativity_signal,Japan,2025-09-22,tension,na,negativity_signal,23.6
Japan-2025-09-23-protest_signal,Japan,2025-09-23,tension,na,protest_signal,25.2
Japan-2025-09-23-crisis_discourse_signal,Japan,2025-09-23,tension,na,crisis_discourse_signal,29.3
Japan-2025-09-23-negativity_signal,Japan,2025-09-23,tension,na,negativity_signal,28.1
Japan-2025-09-24-protest_signal,Japan,2025-09-24,tension,na,protest_signal,25.8
Japan-2025-09-24-crisis_discourse_signal,Japan,2025-09-24,tension,na,crisis_discourse_signal,30.5
Japan-2025-09-24-negativity_signal,Japan,2025-09-24,tension,na,negativity_signal,28.5
Japan-2025-09-25-protest_signal,Japan,2025-09-25,tension,na,protest_signal,29.2
Japan-2025-09-25-crisis_discourse_signal,Japan,2025-09-25,tension,na,crisis_discourse_signal,31.1
Japan-2025-09-25-negativity_signal,Japan,2025-09-25,tension,na,negativity_signal,31.0
Japan-2025-09-26-protest_signal,Japan,2025-09-26,tension,na,protest_signal,27.8
Japan-2025-09-26-crisis_discourse_signal,Japan,2025-09-26,tension,na,crisis_discourse_signal,29.9
Japan-2025-09-26-negativity_signal,Japan,2025-09-26,tension,na,negativity_signal,28.0
Japan-2025-09-27-protest_signal,Japan,2025-09-27,tension,na,protest_signal,24.4
Japan-2025-09-27-crisis_discourse_signal,Japan,2025-09-27,tension,na,crisis_discourse_signal,30.0
Japan-2025-09-27-negativity_signal,Japan,2025-09-27,tension,na,negativity_signal,26.1
Japan-2025-09-28-protest_signal,Japan,2025-09-28,tension,na,protest_signal,23.9
Japan-2025-09-28-crisis_discourse_signal,Japan,2025-09-28,tension,na,crisis_discourse_signal,27.0
Japan-2025-09-28-negativity_signal,Japan,2025-09-28,tension,na,negativity_signal,25.9
Japan-2025-09-29-protest_signal,Japan,2025-09-29,tension,na,protest_signal,27.4
Japan-2025-09-29-crisis_discourse_signal,Japan,2025-09-29,tension,na,crisis_discourse_signal,26.3
Japan-2025-09-29-negativity_signal,Japan,2025-09-29,tension,na,negativity_signal,27.1
Japan-2025-09-30-protest_signal,Japan,2025-09-30,tension,na,protest_signal,26.9
Japan-2025-09-30-crisis_discourse_signal,Japan,2025-09-30,tension,na,crisis_discourse_signal,29.8
Japan-2025-09-30-negativity_signal,Japan,2025-09-30,tension,na,negativity_signal,26.2
Japan-2025-10-01-protest_signal,Japan,2025-10-01,tension,na,protest_signal,27.1
Japan-2025-10-01-crisis_discourse_signal,Japan,2025-10-01,tension,na,crisis_discourse_signal,28.8
Japan-2025-10-01-negativity_signal,Japan,2025-10-01,tension,na,negativity_signal,29.9
Japan-2025-10-02-protest_signal,Japan,2025-10-02,tension,na,protest_signal,29.5
Japan-2025-10-02-crisis_discourse_signal,Japan,2025-10-02,tension,na,crisis_discourse_signal,31.1
Japan-2025-10-02-negativity_signal,Japan,2025-10-02,tension,na,negativity_signal,29.5
Japan-2025-10-03-protest_signal,Japan,2025-10-03,tension,na,protest_signal,29.1
Japan-2025-10-03-crisis_discourse_signal,Japan,2025-10-03,tension,na,crisis_discourse_signal,30.2
Japan-2025-10-03-negativity_signal,Japan,2025-10-03,tension,na,negativity_signal,30.8
Japan-2025-10-04-protest_signal,Japan,2025-10-04,tension,na,protest_signal,27.6
Japan-2025-10-04-crisis_discourse_signal,Japan,2025-10-04,tension,na,crisis_discourse_signal,28.1
Japan-2025-10-04-negativity_signal,Japan,2025-10-04,tension,na,negativity_signal,30.2
Japan-2025-10-05-protest_signal,Japan,2025-10-05,tension,na,protest_signal,23.9
Japan-2025-10-05-crisis_discourse_signal,Japan,2025-10-05,tension,na,crisis_discourse_signal,29.7
Japan-2025-10-05-negativity_signal,Japan,2025-10-05,tension,na,negativity_signal,27.2
Japan-2025-10-06-protest_signal,Japan,2025-10-06,tension,na,protest_signal,24.8
Japan-2025-10-06-crisis_discourse_signal,Japan,2025-10-06,tension,na,crisis_discourse_signal,30.6
Japan-2025-10-06-negativity_signal,Japan,2025-10-06,tension,na,negativity_signal,25.6
Japan-2025-10-07-protest_signal,Japan,2025-10-07,tension,na,protest_signal,28.0
Japan-2025-10-07-crisis_discourse_signal,Japan,2025-10-07,tension,na,crisis_discourse_signal,31.5
Japan-2025-10-07-negativity_signal,Japan,2025-10-07,tension,na,negativity_signal,31.1
Japan-2025-10-08-protest_signal,Japan,2025-10-08,tension,na,protest_signal,31.2
Japan-2025-10-08-crisis_discourse_signal,Japan,2025-10-08,tension,na,crisis_discourse_signal,30.9
Japan-2025-10-08-negativity_signal,Japan,2025-10-08,tension,na,negativity_signal,31.4
Japan-2025-10-09-protest_signal,Japan,2025-10-09,tension,na,protest_signal,28.5
Japan-2025-10-09-crisis_discourse_signal,Japan,2025-10-09,tension,na,crisis_discourse_signal,35.3
Japan-2025-10-09-negativity_signal,Japan,2025-10-09,tension,na,negativity_signal,31.9
Japan-2025-10-10-protest_signal,Japan,2025-10-10,tension,na,protest_signal,30.9
Japan-2025-10-10-crisis_discourse_signal,Japan,2025-10-10,tension,na,crisis_discourse_signal,30.4
Japan-2025-10-10-negativity_signal,Japan,2025-10-10,tension,na,negativity_signal,31.5
Japan-2025-10-11-protest_signal,Japan,2025-10-11,tension,na,protest_signal,28.0
Japan-2025-10-11-crisis_discourse_signal,Japan,2025-10-11,tension,na,crisis_discourse_signal,32.4
Japan-2025-10-11-negativity_signal,Japan,2025-10-11,tension,na,negativity_signal,30.6
Japan-2025-10-12-protest_signal,Japan,2025-10-12,tension,na,protest_signal,27.1
Japan-2025-10-12-crisis_discourse_signal,Japan,2025-10-12,tension,na,crisis_discourse_signal,27.9
Japan-2025-10-12-negativity_signal,Japan,2025-10-12,tension,na,negativity_signal,29.5
Japan-2025-10-13-protest_signal,Japan,2025-10-13,tension,na,protest_signal,28.3
Japan-2025-10-13-crisis_discourse_signal,Japan,2025-10-13,tension,na,crisis_discourse_signal,32.7
Japan-2025-10-13-negativity_signal,Japan,2025-10-13,tension,na,negativity_signal,27.4
Japan-2025-10-14-protest_signal,Japan,2025-10-14,tension,na,protest_signal,31.5
Japan-2025-10-14-crisis_discourse_signal,Japan,2025-10-14,tension,na,crisis_discourse_signal,31.8
Japan-2025-10-14-negativity_signal,Japan,2025-10-14,tension,na,negativity_signal,32.7
Japan-2025-10-15-protest_signal,Japan,2025-10-15,tension,na,protest_signal,31.3
Japan-2025-10-15-crisis_discourse_signal,Japan,2025-10-15,tension,na,crisis_discourse_signal,36.0
Japan-2025-10-15-negativity_signal,Japan,2025-10-15,tension,na,negativity_signal,32.7
Japan-2025-10-16-protest_signal,Japan,2025-10-16,tension,na,protest_signal,31.4
Japan-2025-10-16-crisis_discourse_signal,Japan,2025-10-16,tension,na,crisis_discourse_signal,34.1
Japan-2025-10-16-negativity_signal,Japan,2025-10-16,tension,na,negativity_signal,33.8
Japan-2025-10-17-protest_signal,Japan,2025-10-17,tension,na,protest_signal,28.3
Japan-2025-10-17-crisis_discourse_signal,Japan,2025-10-17,tension,na,crisis_discourse_signal,32.6
Japan-2025-10-17-negativity_signal,Japan,2025-10-17,tension,na,negativity_signal,30.2
Japan-2025-10-18-protest_signal,Japan,2025-10-18,tension,na,protest_signal,30.4
Japan-2025-10-18-crisis_discourse_signal,Japan,2025-10-18,tension,na,crisis_discourse_signal,34.4
Japan-2025-10-18-negativity_signal,Japan,2025-10-18,tension,na,negativity_signal,31.4
Japan-2025-10-19-protest_signal,Japan,2025-10-19,tension,na,protest_signal,30.6
Japan-2025-10-19-crisis_discourse_signal,Japan,2025-10-19,tension,na,crisis_discourse_signal,30.4
Japan-2025-10-19-negativity_signal,Japan,2025-10-19,tension,na,negativity_signal,30.8
Japan-2025-10-20-protest_signal,Japan,2025-10-20,tension,na,protest_signal,28.5
Japan-2025-10-20-crisis_discourse_signal,Japan,2025-10-20,tension,na,crisis_discourse_signal,31.7
Japan-2025-10-20-negativity_signal,Japan,2025-10-20,tension,na,negativity_signal,29.2
Japan-2025-10-21-protest_signal,Japan,2025-10-21,tension,na,protest_signal,30.9
Japan-2025-10-21-crisis_discourse_signal,Japan,2025-10-21,tension,na,crisis_discourse_signal,32.0
Japan-2025-10-21-negativity_signal,Japan,2025-10-21,tension,na,negativity_signal,29.8
Japan-2025-10-22-protest_signal,Japan,2025-10-22,tension,na,protest_signal,30.6
Japan-2025-10-22-crisis_discourse_signal,Japan,2025-10-22,tension,na,crisis_discourse_signal,34.0
Japan-2025-10-22-negativity_signal,Japan,2025-10-22,tension,na,negativity_signal,32.1
Japan-2025-10-23-protest_signal,Japan,2025-10-23,tension,na,protest_signal,33.8
Japan-2025-10-23-crisis_discourse_signal,Japan,2025-10-23,tension,na,crisis_discourse_signal,35.8
Japan-2025-10-23-negativity_signal,Japan,2025-10-23,tension,na,negativity_signal,34.5
Japan-2025-10-24-protest_signal,Japan,2025-10-24,tension,na,protest_signal,31.7
Japan-2025-10-24-crisis_discourse_signal,Japan,2025-10-24,tension,na,crisis_discourse_signal,33.7
Japan-2025-10-24-negativity_signal,Japan,2025-10-24,tension,na,negativity_signal,35.0
Japan-2025-10-25-protest_signal,Japan,2025-10-25,tension,na,protest_signal,29.8
Japan-2025-10-25-crisis_discourse_signal,Japan,2025-10-25,tension,na,crisis_discourse_signal,32.9
Japan-2025-10-25-negativity_signal,Japan,2025-10-25,tension,na,negativity_signal,33.1
Japan-2025-10-26-protest_signal,Japan,2025-10-26,tension,na,protest_signal,29.4
Japan-2025-10-26-crisis_discourse_signal,Japan,2025-10-26,tension,na,crisis_discourse_signal,32.9
Japan-2025-10-26-negativity_signal,Japan,2025-10-26,tension,na,negativity_signal,31.3
Japan-2025-10-27-protest_signal,Japan,2025-10-27,tension,na,protest_signal,28.6
Japan-2025-10-27-crisis_discourse_signal,Japan,2025-10-27,tension,na,crisis_discourse_signal,34.4
Japan-2025-10-27-negativity_signal,Japan,2025-10-27,tension,na,negativity_signal,34.0
Japan-2025-10-28-protest_signal,Japan,2025-10-28,tension,na,protest_signal,32.1
Japan-2025-10-28-crisis_discourse_signal,Japan,2025-10-28,tension,na,crisis_discourse_signal,37.1
Japan-2025-10-28-negativity_signal,Japan,2025-10-28,tension,na,negativity_signal,35.4
Japan-2025-10-29-protest_signal,Japan,2025-10-29,tension,na,protest_signal,35.4
Japan-2025-10-29-crisis_discourse_signal,Japan,2025-10-29,tension,na,crisis_discourse_signal,35.0
Japan-2025-10-29-negativity_signal,Japan,2025-10-29,tension,na,negativity_signal,33.7
Japan-2025-10-30-protest_signal,Japan,2025-10-30,tension,na,protest_signal,34.4
